ImageNumber,ObjectNumber,Children_FinalDots_C2_Count,Children_FinalDots_C3_Count,Intensity_IntegratedIntensityEdge_DAPI,Intensity_IntegratedIntensity_DAPI,Intensity_LowerQuartileIntensity_DAPI,Intensity_MADIntensity_DAPI,Intensity_MassDisplacement_DAPI,Intensity_MaxIntensityEdge_DAPI,Intensity_MaxIntensity_DAPI,Intensity_MeanIntensityEdge_DAPI,Intensity_MeanIntensity_DAPI,Intensity_MedianIntensity_DAPI,Intensity_MinIntensityEdge_DAPI,Intensity_MinIntensity_DAPI,Intensity_StdIntensityEdge_DAPI,Intensity_StdIntensity_DAPI,Intensity_UpperQuartileIntensity_DAPI,Location_Center_X,Location_Center_Y,Location_Center_Z,Mean_FinalDots_C2_Intensity_IntegratedIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_IntegratedIntensity_Channel2,Mean_FinalDots_C2_Intensity_LowerQuartileIntensity_Channel2,Mean_FinalDots_C2_Intensity_MADIntensity_Channel2,Mean_FinalDots_C2_Intensity_MassDisplacement_Channel2,Mean_FinalDots_C2_Intensity_MaxIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_MaxIntensity_Channel2,Mean_FinalDots_C2_Intensity_MeanIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_MeanIntensity_Channel2,Mean_FinalDots_C2_Intensity_MedianIntensity_Channel2,Mean_FinalDots_C2_Intensity_MinIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_MinIntensity_Channel2,Mean_FinalDots_C2_Intensity_StdIntensityEdge_Channel2,Mean_FinalDots_C2_Intensity_StdIntensity_Channel2,Mean_FinalDots_C2_Intensity_UpperQuartileIntensity_Channel2,Mean_FinalDots_C2_Location_CenterMassIntensity_X_Channel2,Mean_FinalDots_C2_Location_CenterMassIntensity_Y_Channel2,Mean_FinalDots_C2_Location_CenterMassIntensity_Z_Channel2,Mean_FinalDots_C2_Location_Center_X,Mean_FinalDots_C2_Location_Center_Y,Mean_FinalDots_C2_Location_Center_Z,Mean_FinalDots_C2_Location_MaxIntensity_X_Channel2,Mean_FinalDots_C2_Location_MaxIntensity_Y_Channel2,Mean_FinalDots_C2_Location_MaxIntensity_Z_Channel2,Mean_FinalDots_C2_Number_Object_Number,Mean_FinalDots_C3_Intensity_IntegratedIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_IntegratedIntensity_Channel3,Mean_FinalDots_C3_Intensity_LowerQuartileIntensity_Channel3,Mean_FinalDots_C3_Intensity_MADIntensity_Channel3,Mean_FinalDots_C3_Intensity_MassDisplacement_Channel3,Mean_FinalDots_C3_Intensity_MaxIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_MaxIntensity_Channel3,Mean_FinalDots_C3_Intensity_MeanIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_MeanIntensity_Channel3,Mean_FinalDots_C3_Intensity_MedianIntensity_Channel3,Mean_FinalDots_C3_Intensity_MinIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_MinIntensity_Channel3,Mean_FinalDots_C3_Intensity_StdIntensityEdge_Channel3,Mean_FinalDots_C3_Intensity_StdIntensity_Channel3,Mean_FinalDots_C3_Intensity_UpperQuartileIntensity_Channel3,Mean_FinalDots_C3_Location_CenterMassIntensity_X_Channel3,Mean_FinalDots_C3_Location_CenterMassIntensity_Y_Channel3,Mean_FinalDots_C3_Location_CenterMassIntensity_Z_Channel3,Mean_FinalDots_C3_Location_Center_X,Mean_FinalDots_C3_Location_Center_Y,Mean_FinalDots_C3_Location_Center_Z,Mean_FinalDots_C3_Location_MaxIntensity_X_Channel3,Mean_FinalDots_C3_Location_MaxIntensity_Y_Channel3,Mean_FinalDots_C3_Location_MaxIntensity_Z_Channel3,Mean_FinalDots_C3_Number_Object_Number,Number_Object_Number
1,23,17,1,73.760786131024361,1616.9725778102875,0.54901963472366333,0.15686273574829102,1.0573738123329524,0.7137255072593689,1.0,0.42391256397140437,0.69697093871133076,0.70588237047195435,0.23529411852359772,0.22745098173618317,0.090511714619556663,0.19566561759728573,0.86274510622024536,41.70862068965517,408.17672413793105,0,2.8306805850828396,4.2103807479143143,0.3299884756698328,0.080853520070805263,0.090174163848071337,0.51580163310555849,0.59630913068266478,0.36690953212027577,0.39575215346602799,0.4118800548946156,0.22376009909545674,0.22376009909545674,0.095229932839727666,0.11301014388528613,0.49919263624093113,35.627581900884294,413.57725211745878,0.0,35.5986310793106,413.57200755633818,0.0,35.823529411764703,413.58823529411762,0.0,43.0,0.89019609987735748,0.89019609987735748,0.20392157137393951,0.031372547149658203,0.0778752010110349,0.30196079611778259,0.30196079611778259,0.22254902496933937,0.22254902496933937,0.20784313976764679,0.17647059261798859,0.17647059261798859,0.047414914351670154,0.047414914351670154,0.30196079611778259,50.537444939156309,391.43171805901932,0.0,50.5,391.5,0.0,51.0,391.0,0.0,157.0,23
1,24,0,14,74.941178217530251,1688.4117940664291,0.54901963472366333,0.15686273574829102,0.73699100413214491,0.66666668653488159,1.0,0.41403965866038811,0.71061102443873281,0.70588237047195435,0.19607843458652496,0.19607843458652496,0.094459214969084201,0.19622230341388269,0.88235294818878174,181.10858585858585,434.33249158249157,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.3711485240076269,4.169187792177711,0.24061625264585018,0.087815126138074059,0.09496794382875505,0.44061625642435892,0.57198881038597649,0.28277067359549707,0.32634923154139628,0.32703082157032831,0.15182073361107282,0.15014006144234113,0.093374213370971654,0.12998803798513592,0.45028012139456614,177.33229851927459,431.63508896734038,0.0,177.32212457139056,431.58942672145258,0.0,177.14285714285714,431.5,0.0,176.71428571428572,24
1,25,0,9,63.549021199345589,1177.3725749850273,0.47058823704719543,0.15686273574829102,0.27506694624423339,0.78431373834609985,1.0,0.38749403170332675,0.62327822921388421,0.58823531866073608,0.23529411852359772,0.23529411852359772,0.07878515557272571,0.19675427528230216,0.78431373834609985,114.21757543673901,455.00370566437266,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9128540861937735,3.6305011784036956,0.21938998376329741,0.06143790897395876,0.10874400832787261,0.41263617740737069,0.49847495887014603,0.26057538495497456,0.28588314616791893,0.28017430090241963,0.13856209483411577,0.13725490536954668,0.091417963212693701,0.11281984296556972,0.39596951173411477,114.90678687786671,451.83626544921731,0.0,114.88800678166005,451.88278293773652,0.0,115.0,451.88888888888891,0.0,197.0,25
1,26,0,34,111.8823558986187,1969.29416680336,0.39215686917304993,0.11764708161354065,0.42560592354459509,0.78431373834609985,1.0,0.40982547948211978,0.54086629134945341,0.50980395078659058,0.19607843458652496,0.15686275064945221,0.098106205430687904,0.17489024525870978,0.62745100259780884,686.87613293051356,452.00659159571546,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8362168865826201,2.5379470121115446,0.22869089333450093,0.086505192386753416,0.106524902747134,0.43575548862709718,0.50495964464019327,0.27719198352813068,0.29954516658416575,0.30242215381825671,0.160438297316432,0.160438297316432,0.094249109284561677,0.11274122469269447,0.4161188100628993,692.96663038839313,457.49480941188267,0.0,692.9301307524604,457.49136812619787,0.0,692.97058823529414,457.41176470588238,0.0,203.35294117647058,26
1,27,1,3,104.11764971911907,1146.8627716004848,0.39215686917304993,0.11764708161354065,2.0255190547216642,0.64705884456634521,1.0,0.39891819815754431,0.53717225836088278,0.49019607901573181,0.23529411852359772,0.19607843458652496,0.08786486338461684,0.19527528176827788,0.66666668653488159,861.43747072599535,470.81077283372366,0,1.9333333671092987,1.9333333671092987,0.27058824151754379,0.10196077823638916,0.087627009017207685,0.43529412150382996,0.43529412150382996,0.3222222278515498,0.3222222278515498,0.3333333432674408,0.20784313976764679,0.20784313976764679,0.089380131502695706,0.089380131502695706,0.42549020051956177,850.05273833264914,457.43002028166183,0.0,850.0,457.5,0.0,851.0,457.0,0.0,52.0,1.9006536453962326,2.819607918461164,0.225163405140241,0.088235293825467423,0.084552108887880895,0.41568627953529358,0.48366014162699383,0.26603486547591509,0.29538749626704625,0.28692811727523804,0.1581699401140213,0.1581699401140213,0.085036255712997819,0.10554453585183236,0.40196079015731812,852.8834264315343,449.19435963552206,0.0,852.82857142857154,449.147619047619,0.0,853.33333333333337,449.33333333333331,0.0,193.0,27
1,28,0,1,73.901962697505951,1785.9608217179775,0.54901963472366333,0.13725489377975464,0.32112016178883968,0.68627452850341797,1.0,0.42229692970003402,0.67933085649219382,0.66666668653488159,0.23529411852359772,0.23529411852359772,0.091387923397409046,0.17980293804673211,0.82352942228317261,352.87257512362117,485.46443514644352,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.1176471039652824,2.9254902526736259,0.19901961088180542,0.068627454340457916,0.025578553616856316,0.40392157435417175,0.40784314274787903,0.23529412266280916,0.26595365933396597,0.25294118374586105,0.098039217293262482,0.098039217293262482,0.083312186945948913,0.099557839603116788,0.4009803980588913,371.10321715766827,467.38605898386197,0.0,371.09090909090907,467.36363636363637,0.0,371.0,468.0,0.0,216.0,28
1,29,30,2,98.490198791027069,1938.3725957721472,0.47058823704719543,0.11764708161354065,0.58523740486746645,0.70588237047195435,1.0,0.41382436466818096,0.61672688379641971,0.58823531866073608,0.15686275064945221,0.15686275064945221,0.099692555497858534,0.17502697789605173,0.7450980544090271,284.89373210308622,524.79923639834556,0,2.777777858823538,3.8023530530432859,0.30656863898038866,0.079803918798764542,0.084285340822833496,0.50222223599751792,0.60797387460867569,0.34883405092272224,0.37574705403233916,0.36725490987300874,0.23045752470691999,0.23045752470691999,0.086601324777892091,0.11346848412963025,0.47699347684780757,284.20440614968612,527.85596374212821,0.0,284.23316373441378,527.86615564990564,0.0,284.23333333333335,527.86666666666667,0.0,67.799999999999997,1.7509804479777813,2.111764770001173,0.23088236339390278,0.10196079313755035,0.17200502555569858,0.48235295712947845,0.48235295712947845,0.29394958923969949,0.30278868037793372,0.33529412746429443,0.13333333656191826,0.13333333656191826,0.12000006193005466,0.11878646063937329,0.43431374058127403,283.3303538843042,529.3990217170583,0.0,283.23333333333335,529.35555555555561,0.0,283.0,529.5,0.0,227.5,29
1,30,0,16,88.333335742354393,1738.3333717733622,0.47058823704719543,0.15686273574829102,0.9299520602996455,0.76470589637756348,1.0,0.41864140162253266,0.62960281484004421,0.62745100259780884,0.15686275064945221,0.15686275064945221,0.11214439748602631,0.19104975673167399,0.78431373834609985,171.57225642883014,544.60340456356391,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9681373042985797,3.3497549910098314,0.23118873056955636,0.087254907004535198,0.093824251667243994,0.43602942116558552,0.54485295340418816,0.27224037118673927,0.30863481568126211,0.30588236264884472,0.15906863240525126,0.15906863240525126,0.091121114275064863,0.12174682435873388,0.42377451900392771,171.22499331489232,558.23239038983104,0.0,171.22286706349206,558.23668380230879,0.0,171.4375,558.3125,0.0,254.0,30
1,31,6,0,63.627452626824379,1234.3137494772673,0.52941179275512695,0.15686273574829102,0.49442010890034571,0.70588237047195435,1.0,0.42991522045151609,0.68420939549737658,0.66666668653488159,0.23529411852359772,0.23529411852359772,0.093872544464692939,0.19329575291066192,0.84313726425170898,355.8891352549889,551.32372505543242,0,3.5352942223350206,8.6183008700609207,0.28137255894641083,0.1183006539940834,0.13380162896635658,0.5594771454731623,0.73856210708618164,0.32427659899134326,0.39945890128849043,0.38562092185020447,0.1738562136888504,0.1738562136888504,0.1139056095567705,0.16869839789034499,0.55359479288260138,356.71103802678175,554.56705709209166,0.0,356.71248597081927,554.53945005611672,0.0,356.66666666666669,554.5,0.0,88.666666666666671,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31
1,32,1,2,117.29412071406841,3298.2549707442522,0.50980395078659058,0.15686273574829102,1.308031461443675,0.76470589637756348,1.0,0.41890757397881578,0.66296582326517628,0.66666668653488159,0.19607843458652496,0.15686275064945221,0.097102269749851075,0.18745976100743444,0.80392158031463623,491.65286432160804,552.32462311557788,0,2.0313725918531418,2.0313725918531418,0.364705890417099,0.02549019455909729,0.12231523887663232,0.67843139171600342,0.67843139171600342,0.40627451837062833,0.40627451837062833,0.39019608497619629,0.20784313976764679,0.20784313976764679,0.15296330189395685,0.15296330189395685,0.61274511367082596,462.84555984335071,557.48648648390918,0.0,462.80000000000001,557.60000000000002,0.0,463.0,557.0,0.0,90.0,1.3411764912307262,1.570588257163763,0.2034313753247261,0.044117648154497147,0.11528964367503879,0.44313725829124451,0.46274510025978088,0.24529412140448886,0.26168067593659672,0.24215686693787575,0.12549019977450371,0.12549019977450371,0.10468500892985122,0.11769676089190212,0.42500000447034836,480.76541926853122,547.71939246929719,0.0,480.69999999999999,547.75714285714275,0.0,481.0,547.5,0.0,239.5,32
1,33,0,15,77.325492054224014,1534.0902305841446,0.47058823704719543,0.1254902184009552,0.37538316706649089,0.64705884456634521,1.0,0.4135053051028022,0.62437534822309504,0.58823531866073608,0.23529411852359772,0.15686275064945221,0.085152979497170406,0.18572140021660216,0.7450980544090271,52.223443223443226,561.63614163614159,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7772549490133922,2.2857516924540202,0.23529412373900413,0.072679738700389865,0.074753820576145283,0.38718954920768739,0.42222222884496052,0.273161255314681,0.2889196895296583,0.30718955248594282,0.17176471054553985,0.17176471054553985,0.076697202613619411,0.084462977533614161,0.37758170713980993,50.698473478445386,563.12167091773131,0.0,50.71940355940356,563.12093554593559,0.0,50.799999999999997,563.20000000000005,0.0,260.66666666666669,33
1,34,0,0,60.980393826961517,1130.2549304962158,0.47058823704719543,0.11764708161354065,0.52383793723885241,0.72549021244049072,1.0,0.41767393032165423,0.60831804655339927,0.58823531866073608,0.23529411852359772,0.23529411852359772,0.098584838045725251,0.16588477081559219,0.71568629145622253,883.73573735199136,563.22012917115183,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34
1,35,6,36,80.823531419038773,1807.117682620883,0.50980395078659058,0.15686273574829102,0.52968180360715345,0.84313726425170898,1.0,0.44408533746724599,0.66757210292607427,0.66666668653488159,0.15686275064945221,0.15686275064945221,0.11924766775455732,0.19719983974787506,0.82352942228317261,212.66494274104176,569.05430365718507,0,2.1202615052461624,2.4973856955766678,0.26388890109956264,0.087581696609656021,0.10641742052561214,0.50392158329486847,0.5333333512147268,0.32866608300830896,0.33857092033460656,0.33921569585800171,0.21699347098668417,0.21699347098668417,0.099747534497167792,0.10599646157714417,0.46421569709976512,223.99629933990823,557.71625527546553,0.0,223.95873015873016,557.66613756613754,0.0,224.0,558.0,0.0,89.833333333333329,2.2801743530564837,3.7620916060275502,0.26127451699641013,0.085185188800096512,0.085192506491262171,0.43921569569243324,0.57113291157616508,0.29406252604253275,0.33068142309904758,0.33224401829971206,0.16830065805051062,0.16830065805051062,0.089524782361919214,0.12184613311921723,0.43744554349945652,208.00730106214536,569.25546667496951,0.0,208.02177127109945,569.24130169268722,0.0,208.02777777777777,569.27777777777783,0.0,269.27777777777777,35
1,36,19,1,91.843139514327049,1784.0000403374434,0.43137255311012268,0.11764708161354065,0.8189242909036748,0.78431373834609985,1.0,0.39758934854687034,0.5899471032861916,0.54901963472366333,0.19607843458652496,0.19607843458652496,0.098709775147354697,0.19572893632214258,0.70588237047195435,428.37830687830689,585.12268518518522,0,3.222291113514649,5.3188855914693134,0.31914345684804413,0.09752321792276282,0.10686781376110167,0.54881322540734945,0.62951498125728811,0.36011370230859635,0.39898315223381203,0.39597524153558833,0.22146543468299665,0.22146543468299665,0.10306427651009825,0.12564137388148688,0.51826626846664825,432.27831713596618,582.31686033930612,0.0,432.32097218769866,582.30120587684542,0.0,432.15789473684208,582.42105263157896,0.0,104.31578947368421,1.2156863063573837,1.2156863063573837,0.2137254923582077,0.047058828175067902,0.1177308973296386,0.30588236451148987,0.30588236451148987,0.24313726127147675,0.24313726127147675,0.25882353633642197,0.18039216101169586,0.18039216101169586,0.049851764319243333,0.049851764319243333,0.30392158031463623,428.4193548395005,603.31612904190581,0.0,428.39999999999998,603.20000000000005,0.0,428.0,604.0,0.0,299.0,36
1,37,0,21,87.627453193068504,1791.4902393370867,0.47058823704719543,0.11764708161354065,1.4398134070936146,0.78431373834609985,1.0,0.41529598669700712,0.60380527109440063,0.58823531866073608,0.19607843458652496,0.19607843458652496,0.096410188808441141,0.18041452936161592,0.72549021244049072,891.78867542972705,621.02864846646446,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.1344538359414962,3.7114846869593574,0.22287582127111299,0.074976659956432518,0.10030751405651434,0.40280112908000038,0.5127917968091511,0.2628050458721386,0.29583485382946023,0.2932773211172649,0.15032680084307989,0.15032680084307989,0.082573464357508106,0.11078907184134772,0.39589169852080797,891.53347203175213,619.47083795387175,0.0,891.53185646817201,619.47574763246655,0.0,891.57142857142856,619.47619047619048,0.0,308.95238095238096,37
1,38,0,2,58.176471903920174,468.09805054962635,0.39215686917304993,0.11764708161354065,1.4628848164577144,0.58823531866073608,1.0,0.39575831227156583,0.5520024181009745,0.50980395078659058,0.23529411852359772,0.15686275064945221,0.078231720404974253,0.1814679849352816,0.68627452850341797,376.46816037735852,659.38089622641508,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2392157353460789,3.8392157889902592,0.21323529630899429,0.13529412820935249,0.127037090918,0.49803923070430756,0.59019608795642853,0.26434174238571095,0.31573880340770955,0.31960785016417503,0.11372549459338188,0.11372549459338188,0.11519199460229532,0.14419324421996974,0.46568629145622253,384.15531637940387,662.06174650626394,0.0,384.14285714285711,662.03571428571422,0.0,383.5,662.0,0.0,320.5,38
1,39,0,1,65.843138992786407,1647.254933565855,0.54901963472366333,0.13725489377975464,0.44084824001881406,0.66666668653488159,1.0,0.42755285060250914,0.7030537488543982,0.70588237047195435,0.23529411852359772,0.23529411852359772,0.091262561229914926,0.18498278553105263,0.84313726425170898,632.96414852752878,683.71020059752459,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.8862745761871338,2.1529412567615509,0.25294118747115135,0.041176483035087585,0.10064743028077923,0.56078433990478516,0.56078433990478516,0.31437909603118896,0.30756303668022156,0.28823530673980713,0.16470588743686676,0.16470588743686676,0.12410214766104495,0.11610298523151828,0.40196079760789871,613.9289617416747,680.35701275046802,0.0,614.0,680.28571428571433,0.0,614.0,681.0,0.0,322.0,39
1,40,0,0,50.490197420120239,651.11766283214092,0.47058823704719543,0.13725489377975464,0.11686587773708512,0.66666668653488159,1.0,0.41727435884396891,0.59626159600012907,0.58823531866073608,0.23529411852359772,0.23529411852359772,0.089879998072269679,0.18104008412788924,0.72549021244049072,707.40934065934061,700.96245421245419,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,40
1,41,0,2,73.882354691624641,1775.8627860844135,0.47058823704719543,0.11764708161354065,0.96704255129637662,0.70588237047195435,1.0,0.40153453636752523,0.62530379791704704,0.58823531866073608,0.19607843458652496,0.19607843458652496,0.084483973263967546,0.18444094554397028,0.7450980544090271,726.73485915492961,739.10000000000002,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.2254902310669422,1.2254902310669422,0.20784314349293709,0.058823533356189728,0.14240397890153039,0.3333333432674408,0.3333333432674408,0.24019608522454897,0.24019608522454897,0.27450980991125107,0.12549019977450371,0.12549019977450371,0.07243809587569619,0.07243809587569619,0.32254903018474579,739.27424242336792,730.7911616150792,0.0,739.25,730.91666666666674,0.0,739.0,730.5,0.0,333.0,41
1,42,0,23,76.619609802961349,1675.4314116090536,0.47058823704719543,0.13725489377975464,0.34590558289613083,0.80392158031463623,1.0,0.42098686704923821,0.62539433057448812,0.60784316062927246,0.15686275064945221,0.15686275064945221,0.11040693262630515,0.18263733450589564,0.7450980544090271,69.934303844718173,734.71033967898472,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.2954817294426588,3.7839728124115779,0.23196931450587252,0.098635977701000549,0.10505588947482285,0.43853368448174518,0.57868713658788928,0.27696064023220041,0.31823364013088301,0.32182439189890155,0.1466325696395791,0.1466325696395791,0.095878335212311774,0.12941238179732556,0.42796249849640805,77.130072783880493,732.12832548996255,0.0,77.135267280997283,732.1066009919507,0.0,77.217391304347828,732.17391304347825,0.0,335.21739130434781,42
1,43,11,2,122.92157171666622,2576.4510408639908,0.47058823704719543,0.13725489377975464,1.6010561526909226,0.64705884456634521,1.0,0.41387734584736102,0.62113091631243755,0.62745100259780884,0.19607843458652496,0.19607843458652496,0.09108179444396719,0.1804012328811502,0.7450980544090271,357.16200578592094,776.76663452266155,0,2.5675580061294814,3.7472371723164213,0.3353832540186969,0.077540105039423157,0.076440507251196346,0.52156864513050427,0.57896615158427844,0.36118779885454955,0.38471519734637261,0.39518717473203485,0.21711230887608093,0.21711230887608093,0.097450778522379225,0.11020055583959659,0.48199644481593912,359.35611231370626,775.95397571908904,0.0,359.36565934065936,775.92093739593736,0.0,359.18181818181819,776.18181818181813,0.0,127.72727272727273,2.7039216458797455,6.6549021154642105,0.24558824300765991,0.07647058367729187,0.079419720886351242,0.52549020946025848,0.63333334028720856,0.26192811240131653,0.33458782247798413,0.30588236451148987,0.150980394333601,0.150980394333601,0.090579187473734751,0.13818200712803907,0.43235296010971069,367.9213416393153,782.53713754812952,0.0,367.87096774193549,782.47580645161293,0.0,368.5,783.0,0.0,353.0,43
1,44,13,1,115.23137558996677,2825.1333945207298,0.47058823704719543,0.1568627655506134,1.4842826286327617,0.80392158031463623,1.0,0.40862189925520132,0.61189807115458739,0.62745100259780884,0.15686275064945221,0.039215687662363052,0.10974602041455279,0.21595809383779885,0.78431373834609985,84.8490361706736,787.30734243014945,0,2.6135747283697128,4.1363500299362039,0.31342384219169617,0.09260934591293335,0.095180670630936923,0.5291101176005143,0.60844646967374361,0.34712598772312409,0.38054739466871063,0.37647059559822083,0.21598794024724227,0.21598794024724227,0.10390113660167545,0.12648696651324487,0.50324284571867728,95.28454195069699,771.30079110508836,0.0,95.279669215166152,771.28163866784553,0.0,95.307692307692307,771.61538461538464,0.0,125.46153846153847,1.4588235765695572,1.4588235765695572,0.20882353186607361,0.039215691387653351,0.156122412028113,0.56862747669219971,0.56862747669219971,0.29176471531391146,0.29176471531391146,0.24313726276159286,0.20000000298023224,0.20000000298023224,0.14020582213738061,0.14020582213738061,0.49215688556432724,85.529569894861993,749.8870967845728,0.0,85.400000000000006,749.79999999999995,0.0,86.0,750.0,0.0,347.0,44
1,45,0,21,76.980394184589386,1759.0000331699848,0.54901963472366333,0.15686273574829102,0.29419585546261484,0.84313726425170898,1.0,0.42766885658105214,0.70079682596413739,0.70588237047195435,0.23529411852359772,0.23529411852359772,0.10615210327553613,0.18781434248257514,0.86274510622024536,217.20239043824702,815.0613545816733,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.9566760586485976,2.4720822365156243,0.2259103703711714,0.094957984274341947,0.13678929561286163,0.46666668142591206,0.51858078156198772,0.28481089539099874,0.30416007667036549,0.313632128848916,0.14565826721844219,0.14565826721844219,0.10850915576171431,0.12383773913602873,0.43389356970077469,213.36803293339631,812.80071266684877,0.0,213.39012918298636,812.71657390228802,0.0,213.1904761904762,812.90476190476193,0.0,360.66666666666669,45
1,46,2,1,75.156864687800407,1684.1961095333099,0.55882355570793152,0.15686273574829102,0.5531037221846643,0.66666668653488159,1.0,0.42461505473333566,0.70586593023189859,0.70588237047195435,0.23529411852359772,0.23529411852359772,0.093514483066563833,0.18584560077366485,0.86274510622024536,682.24392288348702,838.90611902766136,0,1.8215686716139317,1.8215686716139317,0.19509804248809814,0.063725490123033524,0.10300689379859544,0.39019608497619629,0.39019608497619629,0.26022409594484741,0.26022409594484741,0.27352942153811455,0.12941176816821098,0.12941176816821098,0.099173619180434325,0.099173619180434325,0.39019608497619629,692.54503362823993,869.86239620149513,0.0,692.57142857142856,869.78571428571422,0.0,692.5,870.0,0.0,140.0,1.3450980857014656,1.3450980857014656,0.29509805142879486,0.015686273574829102,0.21681633840863407,0.32941177487373352,0.32941177487373352,0.2690196171402931,0.2690196171402931,0.31372550129890442,0.098039217293262482,0.098039217293262482,0.086438350798865721,0.086438350798865721,0.32647059857845306,692.40816326564527,877.53935859964645,0.0,692.20000000000005,877.60000000000002,0.0,693.0,877.0,0.0,379.0,46
1,47,0,7,81.117648914456367,927.11767013370991,0.43137255311012268,0.11764708161354065,1.1257118349204631,0.72549021244049072,1.0,0.40762637645455463,0.58017376103486229,0.54901963472366333,0.23529411852359772,0.19607843458652496,0.092546247035474399,0.17616826478075864,0.70588237047195435,419.41551939924904,865.31163954943679,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.7008403848324503,2.1775910971420154,0.24257703551224299,0.064985994781766615,0.1117756294541027,0.38263306447437834,0.48459385122571674,0.27892891285674909,0.29520075537619139,0.29803922559533802,0.17647059368235724,0.17647059368235724,0.075993552369421985,0.099801585416924202,0.38431373664311003,429.06005728583676,865.47168466192022,0.0,429.06309523809523,865.45833333333337,0.0,429.28571428571428,865.57142857142856,0.0,375.0,47
1,48,1,0,62.921570286154747,1149.9215874820948,0.58823531866073608,0.15686273574829102,0.2779412392152561,0.66666668653488159,1.0,0.42803789310309354,0.72641919613524619,0.7450980544090271,0.19607843458652496,0.19607843458652496,0.099518632091489229,0.19338659874415001,0.88235294818878174,659.43651295009477,875.36260265319015,0,1.2470588535070419,1.2470588535070419,0.25882354378700256,0.10588234663009644,0.13226251750233969,0.41568627953529358,0.41568627953529358,0.31176471337676048,0.31176471337676048,0.364705890417099,0.20784313976764679,0.20784313976764679,0.082469571719187409,0.082469571719187409,0.41568627953529358,669.54088050569976,871.37421384102458,0.0,669.5,871.5,0.0,670.0,871.0,0.0,140.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,48
